id,SalePrice
1461,120439.5672337872
1462,147141.2027280725
1463,195639.23140141682
1464,207075.414883673
1465,181941.48947285276
1466,175762.72827412956
1467,180808.20784008582
1468,166476.41096412722
1469,183558.16819384103
1470,121825.62232059562
1471,186885.59606303126
1472,96486.65555032251
1473,97402.4978842282
1474,142877.2675397749
1475,105773.03822692945
1476,351200.9396843027
1477,246852.90781593014
1478,283880.6718889674
1479,283229.3707958771
1480,499903.085222484
1481,329038.55569031945
1482,204908.52493887796
1483,178541.52338137192
1484,161314.87178499915
1485,183532.51549801425
1486,190557.51733581343
1487,319683.6988960253
1488,237632.17068277556
1489,192905.00098568242
1490,256809.73553112135
1491,189612.54017663383
1492,87072.43163667973
1493,179313.92504445318
1494,297913.61489462695
1495,282050.8914239262
1496,234971.7804353336
1497,175535.8938768388
1498,158786.09470697373
1499,156861.05248900776
1500,153949.00049333493
1501,192026.01733235212
1502,146572.53228913905
1503,289131.07795929234
1504,235997.85591837377
1505,231483.57834219336
1506,188335.0212901573
1507,272180.41046596324
1508,219760.4730717741
1509,148218.0613001202
1510,144713.57942158982
1511,151707.7912074158
1512,176496.99033988203
1513,152054.1702469206
1514,156517.38121622585
1515,212778.0050536888
1516,151630.04283726632
1517,162321.2047296158
1518,129683.19823173122
1519,220602.04106932314
1520,124763.20518648995
1521,133626.0965757391
1522,178675.4513987274
1523,114359.49238950675
1524,122564.60692666423
1525,119534.37089945698
1526,116264.06724176537
1527,109766.7159255544
1528,132868.62276351068
1529,149411.0972670772
1530,187002.79633240117
1531,123251.51674559856
1532,96324.80266719183
1533,152099.63099050688
1534,123499.98523048854
1535,168879.31675019045
1536,112067.81653413826
1537,76474.37553220105
1538,138706.0167801493
1539,170163.35368613442
1540,97424.7266076716
1541,145846.1947671663
1542,147476.43309248344
1543,192567.18216229454
1544,87729.25104806987
1545,113074.90746469582
1546,128226.71926504048
1547,135582.48490812434
1548,132744.03612847577
1549,114784.21680337112
1550,131349.8317556333
1551,104900.48452042029
1552,140015.53557414652
1553,136841.0356310358
1554,119353.48152763306
1555,171612.14046991942
1556,86643.67772667726
1557,104450.58709369387
1558,97919.86783440661
1559,92544.23381411158
1560,139150.8020183731
1561,130215.00811350808
1562,125377.33114959508
1563,121031.55643242778
1564,166238.284683253
1565,146427.90256388407
1566,235855.30968597063
1567,77929.59784588941
1568,234148.5851295087
1569,147399.78028161745
1570,126676.41528274304
1571,111593.2536172256
1572,146026.95054330895
1573,229934.92137851135
1574,119091.3464938498
1575,219766.67547321232
1576,265234.533468322
1577,177701.2978023195
1578,132128.6603154246
1579,147477.47653328194
1580,190533.84628589184
1581,149228.4577715572
1582,123564.45895566171
1583,313917.30946344166
1584,219234.6201937657
1585,141443.16591461058
1586,73731.45630375454
1587,96129.91614462245
1588,150468.84728924313
1589,97790.59747231648
1590,129945.12537172248
1591,94783.70348460245
1592,118995.12949421309
1593,113353.1394075681
1594,187024.54149963558
1595,113355.61865234694
1596,216774.6348694883
1597,193407.23986237205
1598,207310.32334857064
1599,162434.6214581854
1600,155813.3469314538
1601,74961.14465631059
1602,112562.21192387692
1603,81969.16023565124
1604,272029.99338726385
1605,239963.47133915412
1606,167871.76596380028
1607,173735.6718444214
1608,211282.37738170414
1609,172460.23570464668
1610,151333.7285498048
1611,135374.0609071843
1612,176656.69521849466
1613,175699.81455022754
1614,126948.867590303
1615,94209.82294363948
1616,79877.15651168847
1617,96713.72673489878
1618,121771.88907693078
1619,133609.76046569625
1620,184573.695022417
1621,135833.13593259448
1622,145020.9305592327
1623,254717.25388535633
1624,216802.19477722427
1625,108925.34166076082
1626,170738.93397924653
1627,202148.84054329197
1628,290297.94362485607
1629,179875.62927873209
1630,336492.64436304977
1631,210311.40118730656
1632,228963.93888217787
1633,165710.80809579344
1634,190598.33518082555
1635,173184.33863371637
1636,147019.98040920726
1637,212381.86249139253
1638,175002.23953751556
1639,186840.88955140312
1640,240233.6104864823
1641,187013.96278000274
1642,234320.4180683308
1643,211882.12251625024
1644,232963.8231232838
1645,297973.42380456446
1646,150731.09636034328
1647,149879.20493537385
1648,129093.26888932733
1649,135755.02761170734
1650,116983.75308151738
1651,126370.91679138619
1652,98683.33848428907
1653,99025.96317930373
1654,137771.17575963383
1655,128587.59545085585
1656,137450.549322002
1657,141934.61260100704
1658,141783.07257390444
1659,115419.82514055393
1660,161813.5270325014
1661,443649.83653281734
1662,418570.7301855353
1663,371847.4193906385
1664,492238.4592798454
1665,299939.74716597114
1666,337946.1895882041
1667,378861.6057252912
1668,326915.30011601694
1669,287467.5066224199
1670,332766.0014101165
1671,281748.16814068716
1672,461455.1722089486
1673,304139.0718710368
1674,249711.5903466986
1675,209442.02351746155
1676,204465.82496459776
1677,226537.79424663287
1678,437896.91706252494
1679,386046.3384242848
1680,315541.8036926276
1681,233707.2134341927
1682,310840.1543516054
1683,185153.58945635916
1684,172145.41106838218
1685,173828.39815711646
1686,171452.1230027369
1687,171530.6564616363
1688,184162.12496679788
1689,193249.4344238802
1690,196906.94716348307
1691,179932.9261443265
1692,256280.6107349892
1693,160993.14894979604
1694,180175.8216659068
1695,157863.2302354788
1696,272648.73688111576
1697,166033.32199848554
1698,349629.83749885723
1699,369367.34561761253
1700,253757.42600915875
1701,266452.39782764844
1702,245352.43305339495
1703,244590.9698911498
1704,288596.3867091611
1705,231403.45873417618
1706,422727.8583998117
1707,207646.2784490969
1708,203532.142555805
1709,261178.5391482551
1710,222374.74909981235
1711,273657.24369412934
1712,262058.25807795694
1713,289261.8893490463
1714,227863.99577716403
1715,198234.865584697
1716,183647.58998168126
1717,166480.5348832665
1718,135773.21083796228
1719,197445.0194989745
1720,231456.8067356941
1721,160877.32513158373
1722,127485.29278677858
1723,161125.45810800625
1724,204583.93810901802
1725,233345.02416640788
1726,184315.81635503247
1727,156935.57947247746
1728,160601.38086546757
1729,160490.66239643173
1730,153094.75529311947
1731,116787.2559963759
1732,122785.83225963554
1733,110474.97530216396
1734,121555.94048940364
1735,117263.13973949415
1736,105764.71355369149
1737,304456.2430832301
1738,229850.79397122806
1739,325668.7823911164
1740,235457.10486608103
1741,211523.6952940025
1742,172132.6782032205
1743,166735.820910003
1744,302087.03025587177
1745,214634.29492177675
1746,175197.3310167808
1747,215476.88624308686
1748,237670.1635170037
1749,144420.91681483132
1750,124695.28085631705
1751,234889.6780240036
1752,118902.27094435254
1753,154483.4948908786
1754,193398.4693637027
1755,171596.13461676147
1756,126268.65450398049
1757,116933.10418011813
1758,154965.9195496053
1759,170538.04095725252
1760,166160.05293538296
1761,155057.57058332817
1762,197538.80735464647
1763,171591.03755394724
1764,113776.55518604409
1765,182596.4290092626
1766,195803.4160295278
1767,248154.83268705496
1768,143604.0947434288
1769,163355.7207360898
1770,144846.1873829319
1771,119872.22992998359
1772,133102.74084721348
1773,137207.7449913907
1774,148135.83090187874
1775,131821.10606163758
1776,120455.15650515075
1777,105963.84231448566
1778,140845.35143241956
1779,115920.47417116059
1780,166238.57085782784
1781,125359.88733498147
1782,93849.46038597304
1783,139598.60184735619
1784,117228.23482580206
1785,111899.21501611691
1786,10042710.371470816
1787,150587.58632334636
1788,72502.15333060503
1789,92211.5710646251
1790,84710.141066059
1791,199494.98919035218
1792,154494.6551654968
1793,126181.40194469363
1794,144464.37335367588
1795,130044.29203146622
1796,117971.06994932142
1797,114084.3955458303
1798,117698.31408095795
1799,109488.86277478824
1800,119853.27695556931
1801,135965.53524082803
1802,129393.04310416616
1803,145966.13377283126
1804,139450.70286853728
1805,133238.66099219426
1806,128670.22428078303
1807,132275.67021148477
1808,112576.55909273749
1809,118365.39346967601
1810,143136.82827733853
1811,92252.99342499749
1812,95945.86267121635
1813,123226.16207364478
1814,92746.52457279363
1815,63685.332428509806
1816,92000.39418821436
1817,113788.21307235314
1818,154377.6129751294
1819,133952.92567789814
1820,67320.86169776047
1821,108669.80237936015
1822,147454.0407193155
1823,53456.94865205973
1824,119712.51048422568
1825,145019.98061944524
1826,109769.76556775029
1827,103102.15442979256
1828,135866.3591380717
1829,107556.24204571659
1830,141105.94084644126
1831,150024.68342966688
1832,97469.40224830284
1833,130834.2282710381
1834,122190.45707429132
1835,111633.56089155063
1836,121989.988254176
1837,84368.06966671319
1838,128712.65294783875
1839,99839.30708679807
1840,172595.17616650907
1841,135219.3363148523
1842,89154.72245298377
1843,134422.40348485817
1844,129568.59952815968
1845,139621.57329748012
1846,149888.45924571157
1847,164770.44097845512
1848,73581.48413855262
1849,112759.41067297994
1850,110641.69772495246
1851,146415.19282466988
1852,119224.97207250459
1853,131949.1011702877
1854,163336.96026137404
1855,148167.185587691
1856,227629.7114506963
1857,152610.2979180371
1858,136904.70913745815
1859,113804.58683724247
1860,144105.33604235965
1861,113619.02992371442
1862,383119.9987140981
1863,358800.24827123695
1864,358883.50540092064
1865,320907.499823036
1866,318380.6724582165
1867,232609.01217738792
1868,301909.0178101053
1869,207593.4702439207
1870,226676.34684071457
1871,251555.3079877579
1872,176057.81141461723
1873,247377.69270497633
1874,154218.01846806463
1875,195994.74097826533
1876,205192.2988348803
1877,211942.69990203902
1878,205094.45084776555
1879,131431.8844684003
1880,130652.67899002672
1881,241831.92153302763
1882,244189.74090869707
1883,180645.8193716047
1884,204664.48131106605
1885,232334.2095912105
1886,290039.39772091754
1887,208743.64861199394
1888,272672.97540931177
1889,171055.58057327545
1890,125149.28676918615
1891,128016.81751539579
1892,98371.56751006699
1893,138381.8220372295
1894,117734.97384560756
1895,137244.61776373384
1896,127697.9471443554
1897,117443.33533284743
1898,121477.3440305797
1899,145096.85844635442
1900,142910.22600364225
1901,170477.3517631901
1902,159547.37992731188
1903,222498.1579030554
1904,139924.73365169537
1905,198832.87551567785
1906,163674.9734191015
1907,203824.37743196115
1908,108090.57238106766
1909,126632.31099734135
1910,117763.18082928009
1911,224996.07691282855
1912,321443.22333869897
1913,136729.63314931944
1914,70128.49626603098
1915,309188.48878796067
1916,65626.01753458516
1917,240288.4785787139
1918,138187.27987326437
1919,174328.1096357995
1920,165603.38644972563
1921,376287.411203068
1922,297717.0603193258
1923,216489.55483300443
1924,243561.5163294122
1925,199627.24066413566
1926,372819.3791538406
1927,132458.7022871886
1928,158640.17201184834
1929,120354.46495904968
1930,126997.46527040997
1931,146742.14816636153
1932,140274.82320851725
1933,185895.19360541925
1934,188502.34852286126
1935,166274.5501551637
1936,197965.0229548361
1937,191524.22461871954
1938,174461.12598996068
1939,228753.77039057537
1940,180260.12061204563
1941,176342.65140867696
1942,183331.1523563827
1943,202544.42372919124
1944,356522.4189562421
1945,362503.53755239607
1946,162245.76740690455
1947,289444.2280328619
1948,174865.5076675258
1949,239810.53518633763
1950,179482.6659580434
1951,239088.81983657836
1952,197937.6961292872
1953,170856.13010307212
1954,182770.0010958216
1955,128181.30309432336
1956,319162.3616533444
1957,154124.52606402282
1958,313635.8542483201
1959,137370.49460609362
1960,114346.45643752009
1961,117825.39141235856
1962,97373.0790839541
1963,103928.96467533769
1964,107102.32881945003
1965,136718.0489001457
1966,128902.11775655634
1967,288965.6838348759
1968,410316.23359045765
1969,372036.9381528452
1970,387434.18206913467
1971,400721.1654887639
1972,364647.7857855325
1973,267105.65244511596
1974,339834.2375899647
1975,147368.66944718707
1976,277664.6423566911
1977,367232.64481238235
1978,339845.587115312
1979,317481.09096127516
1980,205914.58845497388
1981,352007.1421044191
1982,219869.97757077252
1983,198410.23940423818
1984,164191.00910126712
1985,234081.72994639364
1986,223135.53685587144
1987,183200.92194856633
1988,181039.26121999408
1989,189237.77573289687
1990,207165.9111484745
1991,231498.31088467152
1992,219316.43164634868
1993,165779.78388888785
1994,240366.78628346964
1995,178563.26521795665
1996,275427.7295138176
1997,285356.3691480766
1998,311729.7613667856
1999,279342.7610498918
2000,320623.88489944185
2001,285161.718351024
2002,246089.23078508666
2003,263666.38918418286
2004,291940.1397556804
2005,222051.37195548206
2006,214884.10020753145
2007,256870.02695969664
2008,215311.6136106399
2009,200504.08086534397
2010,189544.81607503796
2011,137661.31700499027
2012,168532.10261604906
2013,174356.88044621993
2014,186602.62081361486
2015,192635.0000414367
2016,191965.21984640363
2017,196761.24637302864
2018,120571.31981238778
2019,127797.69374978844
2020,103892.33483643948
2021,96849.88420598312
2022,199524.17544398495
2023,152385.0706394706
2024,297031.13103604806
2025,325765.6310728806
2026,176882.5786739345
2027,160489.86967985917
2028,149372.42255397124
2029,166726.405303533
2030,259299.65169940254
2031,223687.82663328067
2032,234693.95839737428
2033,238251.73637067617
2034,161719.46081803637
2035,221838.88346446058
2036,191270.76486331876
2037,196155.67079357337
2038,290519.1584264904
2039,204227.81662424738
2040,308470.5767221135
2041,262616.27465773124
2042,207428.8984843813
2043,180044.99126800604
2044,169369.15997258204
2045,202688.55986587272
2046,143968.90529752293
2047,139261.75917955354
2048,139846.56154270744
2049,144490.63825336506
2050,160990.0851672604
2051,101359.29742479691
2052,116464.43218567694
2053,151476.4894080489
2054,97071.72978132806
2055,147488.9254490376
2056,142227.32542640035
2057,113410.94295682633
2058,222207.8062743386
2059,141032.48412471198
2060,184366.5474980187
2061,166459.44068136206
2062,126603.22660504573
2063,112941.17842966189
2064,136124.06132504044
2065,110513.84683332134
2066,159683.5894969511
2067,126683.94641960518
2068,145344.46318337836
2069,84720.01632990601
2070,107371.81107994293
2071,101755.83368519586
2072,103940.95048761928
2073,134088.24881609483
2074,163750.7521763885
2075,141993.6676764927
2076,111522.15141277068
2077,156142.04120768086
2078,122143.91049010931
2079,129238.12959480949
2080,113808.16759208657
2081,123510.04108040493
2082,118507.55255418253
2083,147868.23319385108
2084,105833.36217731568
2085,114448.11361461428
2086,115052.83569795582
2087,127834.45888636482
2088,100651.47513186675
2089,79337.0739981261
2090,126330.31286272214
2091,114403.60335048208
2092,135380.27924659365
2093,118290.63458668039
2094,99617.85806397225
2095,148367.27220190997
2096,82896.25863404144
2097,93425.501345296
2098,147496.48409758555
2099,67675.82564199474
2100,96072.51732618878
2101,105655.3806556965
2102,118789.37514530717
2103,103676.15910553299
2104,143842.83115253947
2105,125230.79656424923
2106,88281.01772057405
2107,182501.6444484868
2108,112231.4721884602
2109,113412.82206467558
2110,126224.27971541295
2111,130518.04588675102
2112,145984.73464877543
2113,125786.09750725955
2114,124182.7269724632
2115,167320.31644691966
2116,106948.2189334821
2117,148807.57878709165
2118,117086.88276098538
2119,117350.20495434363
2120,112710.23880925575
2121,89504.58958703875
2122,111337.22002252251
2123,89646.1121115033
2124,149652.72862002178
2125,134721.8122003921
2126,148116.37720970993
