id,SalePrice
1461,132147.71094093545
1462,138260.84173442982
1463,203147.74787634262
1464,204421.0093188427
1465,176930.2550606194
1466,183507.10546113295
1467,186249.67107774128
1468,171411.70735379143
1469,181480.56297397634
1470,129553.88937627374
1471,197861.2014686775
1472,118548.36660801186
1473,119417.8656465107
1474,153352.54624395343
1475,113366.35317111116
1476,301686.66381103056
1477,228409.09836624208
1478,249515.85091618524
1479,247725.52512790318
1480,459607.5145311611
1481,297805.01796472963
1482,196164.05388583726
1483,184903.6625162207
1484,169501.4675792762
1485,172515.89757253625
1486,201832.09211336295
1487,340830.34157384414
1488,236019.04849124065
1489,188893.00097397697
1490,243511.22031135857
1491,196758.38636845053
1492,99137.87007518287
1493,202893.41997414376
1494,266536.33727963927
1495,266448.69671878166
1496,217520.61585394878
1497,192215.81021031857
1498,161575.94915974757
1499,161601.45615479694
1500,165687.7098744547
1501,184563.12637363776
1502,152455.14039312117
1503,261133.39865758724
1504,226113.6512800601
1505,222261.5538654244
1506,181303.64527665314
1507,281801.5999138915
1508,200370.62367044907
1509,149674.36828593886
1510,141839.59770164063
1511,144491.11349213775
1512,181142.25115839855
1513,144465.15248041376
1514,162218.13400350627
1515,227693.48829437222
1516,139061.69981254678
1517,162414.2535773344
1518,150812.40222141406
1519,229553.09958889015
1520,123996.19345121071
1521,128542.9413748899
1522,170362.16573598844
1523,116365.07482047494
1524,108047.61547751499
1525,117065.64226852494
1526,112394.51248886001
1527,113778.7073077607
1528,146068.89995763547
1529,129212.26041607368
1530,213031.83964133277
1531,121805.0544506702
1532,83096.85847349967
1533,136771.26959643638
1534,124957.4522597086
1535,173070.65714210406
1536,116669.16869033934
1537,106462.41895233176
1538,138574.8841344541
1539,153375.60411876751
1540,110734.59203761112
1541,136730.95754574667
1542,156055.6951792609
1543,175358.25777810547
1544,87830.6334966072
1545,102998.58604978291
1546,113723.38013668943
1547,132640.93185931694
1548,121317.63159625526
1549,122381.89764810156
1550,123045.93731290298
1551,108402.95782760216
1552,149469.81569498824
1553,129025.53965068971
1554,116194.40125620256
1555,163519.85149235677
1556,100034.14251323424
1557,97669.93767572108
