Id,SalePrice
1461,115606.06178984535
1462,162037.41046800814
1463,191196.29765717895
1464,196578.74284904683
1465,208611.06709149224
1466,170055.01489938516
1467,174044.09344398696
1468,157286.40650470974
1469,204692.3685694579
1470,120519.67628254672
1471,156537.86969949747
1472,95497.25136233168
1473,98592.68461771752
1474,147395.349672094
1475,107796.12114558904
1476,377929.89830587385
1477,265477.275355323
1478,322295.1866445667
1479,293199.82060551574
1480,473813.33626119816
1481,301067.85839856346
1482,209738.6680622755
1483,174506.09618953662
1484,161382.48521119403
1485,176611.68855426554
1486,187314.11754069966
1487,335781.73126653535
1488,229872.40105422307
1489,202869.80131593207
1490,245023.5558359602
1491,200012.42709414312
1492,105096.5896340888
1493,177511.01071437704
1494,304804.2393008529
1495,292014.70573828416
1496,233348.05816190527
1497,176632.8093527218
1498,174712.84515389148
1499,163129.3771956421
1500,150849.6170230005
1501,190064.901469809
1502,132822.8828542463
1503,315776.5051077325
1504,239083.16266809078
1505,220519.32699653832
1506,191839.8993863922
1507,257506.06586527778
1508,202268.92447118182
1509,154216.7664755436
1510,146119.9068521883
1511,164097.44824065338
1512,184708.5272656863
1513,149132.9447221898
1514,170401.7124527227
1515,210303.18638992286
1516,153609.065682041
1517,176135.54628619016
1518,121234.63111801608
1519,218996.3633559437
1520,124432.51431654324
1521,135734.83799707028
1522,183955.67393411533
1523,123752.41299492237
1524,123837.57090548915
1525,118666.6834765377
1526,103592.5138944101
1527,112507.3929002604
1528,127558.44722644263
1529,161526.40473058005
1530,209491.58096938487
1531,134245.84216578794
1532,92413.64085146203
1533,167013.0028102966
1534,114521.87572221458
1535,154346.32297608233
1536,97636.00848634192
1537,99509.40208846121
1538,164716.71467419597
1539,217578.0531831088
1540,96077.94391407189
1541,138918.44427450793
1542,163050.77646969375
1543,187612.89211859205
1544,80617.79237986635
1545,117912.74002383323
1546,136633.37375830952
1547,139436.66599627095
1548,146342.73805633443
1549,121476.65920706512
1550,144386.64383876766
1551,100159.19218771462
1552,163227.19025318162
1553,152811.10895611206
1554,113915.6106205571
1555,163282.76730149728
1556,55366.624262688914
1557,137810.3671874327
1558,104064.87418037048
1559,94245.43348807609
1560,119956.54401163943
1561,141704.8198877324
1562,132865.04805095424
1563,125035.49554479099
1564,171357.69392661448
1565,158907.32959014503
1566,227702.13673442393
1567,76942.10118616396
1568,224048.4328432132
1569,156602.590324261
1570,125042.82541826414
1571,88248.40827964176
1572,148996.4822484518
1573,266692.9920947328
1574,127776.55531132757
1575,234989.48604061874
1576,226604.62076668278
1577,179621.32166469167
1578,156759.9063372207
1579,133901.53453840385
1580,188944.0889963375
1581,153569.02011723048
1582,133795.66422863049
1583,287460.5759174761
1584,217520.41765553947
1585,133409.79218452726
1586,90379.34258961142
1587,102286.53473514318
1588,155939.8406667381
1589,107370.18230503169
1590,120002.02462557307
1591,91853.95237741852
1592,127696.30191405374
1593,124479.732226233
1594,146418.22922175867
1595,141053.61696235766
1596,230921.98791233636
1597,203789.27748028957
1598,213938.34362423234
1599,196405.0013687245
1600,177626.59577624267
1601,81015.62109751021
1602,121415.64819402737
1603,40306.407207146054
1604,274746.8613134369
1605,232638.37403730326
1606,152963.20276382728
1607,161409.7371627572
1608,198967.68565645302
1609,192986.70399823156
1610,155963.30983566982
1611,126959.58088481124
1612,185495.744996669
1613,167464.6654623521
1614,136850.08527422114
1615,96095.50476919883
1616,68817.21928453329
1617,87399.55135091697
1618,135344.28761872253
1619,144938.42065628874
1620,174601.35210110364
1621,135261.00592936552
