Id,SalePrice
1461,118502.87603635313
1462,154149.45653178787
1463,180405.9394454645
1464,199895.69300617962
1465,198055.6543159595
1466,171419.82584109358
1467,183479.36289632999
1468,162590.77109113752
1469,194707.61795365857
1470,124857.37515949567
1471,167444.38101817
1472,101602.58226477544
1473,97887.7863650857
1474,146493.40506127282
1475,122731.36975660856
1476,357546.01921612374
1477,253869.02173969234
1478,324224.376067803
1479,304898.23075181677
1480,528795.4814712036
1481,328915.01821660984
1482,215937.8270881541
1483,172795.98728310099
1484,164567.6871150041
1485,185922.6104843171
1486,187885.6723125945
1487,341816.24456643866
1488,227288.59135780772
1489,192898.57477475415
1490,243447.00203808188
1491,190270.35602529615
1492,91506.00942364363
1493,179411.55150377765
1494,286264.32600583066
1495,284382.5289861236
1496,231101.51971120405
1497,177961.79535395617
1498,191586.48996161894
1499,169127.0722212884
1500,162556.25216257668
1501,176511.93773604324
1502,150142.61229822805
1503,298281.4962730858
1504,247823.44109664578
1505,230299.61825611175
1506,186937.8979458439
1507,245099.5685409759
1508,199300.91129333424
1509,154168.19297870673
1510,148134.21472447691
1511,166834.96108278143
1512,175258.05759357527
1513,143617.29816779078
1514,148388.6754378638
1515,181491.3537354271
1516,150669.76088360528
1517,160588.6748087855
1518,127847.3061720842
1519,200912.92711502186
1520,127562.38017452236
1521,131125.08103402468
1522,172168.57127692562
1523,117811.9164845565
1524,121636.7242099599
1525,118773.08442374246
1526,113256.49733006336
1527,108702.921201328
1528,125122.37551156172
1529,159463.90609947126
1530,211750.4829811778
1531,122385.11981225993
1532,90997.56695947604
1533,146335.33756796084
1534,97878.19174666886
1535,140622.9600664402
1536,107423.59407461851
1537,65609.2724939713
1538,148136.87511298392
1539,195949.30106057372
1540,78215.79597284977
1541,144186.3119219496
1542,145295.77623560178
1543,180957.38393664223
1544,87191.21606086995
1545,118736.56317483698
1546,142764.4769757926
1547,139005.2786741994
1548,139979.97786198137
1549,127935.03850779326
1550,141182.8382506648
1551,98801.71351761189
1552,144426.66001816888
1553,136852.35777543028
1554,124396.50441781427
1555,157219.02999511748
1556,82687.33621816096
1557,107469.80841883166
1558,106022.49039917994
1559,70837.10004134965
1560,129290.40975451787
1561,103260.0276973768
1562,135135.6914629329
1563,122594.99929797939
1564,157251.52167711762
1565,147599.37338299528
1566,232728.78551160952
1567,79534.00568452569
1568,242184.07648676028
1569,136799.96808464554
1570,135619.421308145
1571,108355.55886403477
1572,137284.0481368864
1573,223108.49348968625
1574,113048.48330260231
1575,228228.40371199013
1576,224706.08549789962
1577,183647.53760760452
1578,143373.53535295135
1579,142134.72398232957
1580,194074.19065654636
1581,158774.94537110842
1582,131482.01329854454
1583,298847.99778532464
1584,218534.5884421676
1585,138389.84151348876
1586,80164.91009897804
1587,108972.85634157293
1588,148258.7471544592
1589,100035.53190458118
1590,131159.04706171024
1591,92352.7271737004
1592,113886.54641136376
1593,127792.4693853743
1594,133594.78700960387
1595,130838.09943768405
1596,215431.4960913337
1597,206722.5100581611
1598,219119.95810671718
1599,170460.0133305627
1600,159023.7880722863
1601,66980.16177377597
1602,121645.26523083012
1603,58989.34190300188
1604,265470.6828456418
1605,232896.12864255792
1606,168346.44559591648
1607,169037.0896493142
1608,221946.4482594076
1609,183530.0168078306
1610,154732.82111420715
1611,138646.2954076669
1612,168319.79370174246
1613,165284.6191433216
1614,126741.76548126937
1615,89908.22237307088
1616,75322.30306150182
1617,91317.62524394892
1618,145326.2011085743
1619,146652.08006295812
1620,181739.42286018108
1621,127990.95987811679
1622,150292.6945297158
1623,253209.17013123116
1624,194312.29175830912
1625,116137.46792259408
1626,170591.94669986799
1627,192257.25933611297
1628,275309.43121335364
1629,180189.7349945326
1630,354822.88207568624
1631,233083.61301192173
1632,244960.9071340849
1633,176092.49892012155
1634,189058.95747952352
1635,176751.33069943474
1636,157972.5598603622
1637,210445.94267600376
1638,174371.82366008926
1639,186148.47455827697
1640,241572.11320607158
1641,176529.6731250341
1642,254855.62017035313
1643,222897.99282324177
1644,247305.93409750477
1645,226127.48002180867
1646,159662.34140303775
1647,155780.28355496997
1648,132548.5873434438
1649,142110.1623015124
1650,119883.68755982745
1651,122136.25057374423
1652,101011.38072914293
1653,104606.77057030996
1654,148289.00037609364
1655,145605.92771275475
1656,144722.91205688313
1657,151322.81911088855
1658,149245.6148272914
1659,135950.0434770208
1660,159784.33937928837
1661,468735.54670198937
1662,417302.9194383605
1663,385229.9588032649
1664,630711.6387321876
1665,318744.14710776316
1666,304316.97694225237
1667,372594.7328639966
1668,351274.4112224169
1669,319398.54278358154
1670,332578.06583229266
1671,263241.17381558387
1672,443080.5230380682
1673,298734.3291738201
1674,249287.15748102058
1675,199278.5781802985
1676,199161.493041175
1677,217917.91155786018
1678,453491.65057717083
1679,401222.98121498467
1680,323315.67032558104
1681,253010.19179677678
1682,321907.19849465624
1683,196218.23758553888
1684,173483.46925378594
1685,171935.63369875273
1686,172437.48895627676
1687,166384.90633176244
1688,184714.30653295678
1689,187697.135247674
1690,194773.50869437147
1691,187863.12613702676
1692,256593.84465218417
1693,167844.80125571365
1694,185835.64034425444
1695,170985.28702195003
1696,273386.93300832045
1697,175848.18936133457
1698,346178.66244022263
1699,323183.4205922024
1700,260247.2802292053
1701,266938.93647875456
1702,241983.53468379116
1703,247766.63600573887
1704,273040.9733835374
1705,235938.59879200315
1706,220979.50347160903
1707,206588.5849603712
1708,201589.76275345386
1709,267729.37757241126
1710,229876.80140172146
1711,277305.83244339586
1712,255888.5637341048
1713,276401.89599593106
1714,219751.48270666556
1715,210776.40066897904
1716,182712.9096296541
1717,180139.32018183527
1718,139659.45091327548
1719,203984.83672867154
1720,209961.7566919404
1721,152465.17145810055
1722,122631.31645351887
1723,153275.20694819023
1724,202444.62232220205
1725,244231.56488015284
1726,189347.2237716699
1727,151554.53847673093
1728,168370.26450891324
1729,173522.8473382236
1730,149381.56126157456
1731,116925.62062803056
1732,130869.9785636823
1733,109844.54805943063
1734,120269.41702375471
1735,116769.58510878783
1736,108402.1264259843
1737,304112.1877279179
1738,251135.46379331942
1739,246014.45434267007
1740,218961.0282904743
1741,198588.806853685
1742,170076.23967623644
1743,173807.12474008737
1744,350944.88352617214
1745,208648.53695426497
1746,196290.3562454477
1747,221782.25883132292
1748,232483.56134591685
1749,143272.1220187378
1750,118396.73727206688
1751,243878.4163316857
1752,121074.04519327606
1753,148783.0748700936
1754,200680.01115342372
1755,162682.29200950378
1756,137146.76669711116
1757,123791.30371131397
1758,148756.65316924767
1759,163871.95083010072
1760,165613.26558685073
1761,143001.62293751896
1762,184777.29501918645
1763,183566.97202000025
1764,121858.50183977732
1765,139461.6311526349
1766,202261.82045006088
1767,209302.79407218407
1768,140003.31406116753
1769,164940.5938319411
1770,146721.25456037198
1771,117002.88497516063
1772,129353.58045290102
1773,131405.03374015237
1774,142534.06823119693
1775,142646.48609137026
1776,140091.06324125774
1777,106870.54551306462
1778,135387.10788301568
1779,134861.16273588414
1780,160198.57279288478
1781,120613.88354599348
1782,96983.36169969248
1783,142399.45009096275
1784,115357.59950044648
1785,111997.67370401084
1786,167377.6138494941
1787,157783.34426676977
1788,63646.132210471544
1789,95055.32155134283
1790,89291.68873483813
1791,197893.59086338492
1792,151814.74530111486
1793,132179.414041039
1794,150916.8642022556
1795,135971.51180776636
1796,137555.85928317157
1797,113946.76133966532
1798,117706.696144899
1799,113236.39378126909
1800,128275.53452009497
1801,130992.13233592124
1802,135213.0389228277
1803,146438.11591815742
1804,141344.6302105395
1805,133718.60398234206
1806,117949.2113673949
1807,131763.77200777674
1808,115135.39918372544
1809,123359.97191543118
1810,149175.20142234283
1811,90070.84274206225
1812,97786.59213830828
1813,135802.75284077448
1814,100020.86048364603
1815,57987.17852020386
1816,91943.0747959213
1817,112859.10257388774
1818,144639.12551694247
1819,135476.2339703771
1820,45518.52615500422
1821,113112.94121996382
1822,152155.4403160664
1823,39872.80117551174
1824,113628.02542787124
1825,147483.33748829455
1826,113745.1481137556
1827,101364.01412365417
1828,135940.60259103772
1829,113819.65267636065
1830,141871.390349863
1831,138942.48138982969
1832,79734.51106230162
1833,144289.15758284554
1834,126361.84733363031
1835,120652.74748002252
1836,123044.10725187266
1837,90851.7512859104
1838,130493.57158385438
1839,123089.15507017737
1840,143374.6395185033
1841,128588.22863330768
1842,100517.95484170191
1843,136253.4725186309
1844,148370.5096241188
1845,138173.7575626668
1846,156829.0799137513
1847,181427.99425686253
1848,68888.07613386717
1849,101799.09630468689
1850,120669.45832973091
1851,137771.26124578406
1852,130062.00394125945
1853,124848.01803755423
1854,163268.96329930268
1855,156740.1631426059
1856,228525.7085290876
1857,127191.1323869573
1858,136699.59975176895
1859,116266.33730835681
1860,148894.8632513468
1861,115605.59107746845
1862,356702.55837154115
1863,334403.47642886906
1864,334432.80819021707
1865,342982.4432831024
1866,327248.9889380523
1867,219870.83077606282
1868,268653.02465443447
1869,201102.3373254439
1870,221390.04514197595
1871,251998.36344270117
1872,170691.9778215791
1873,237148.22145323988
1874,157771.49408341726
1875,202633.35532095755
1876,204427.68762049422
1877,203230.9217414038
1878,204799.8496781134
1879,131734.41754231812
1880,131349.3205696012
1881,242737.56854821162
1882,233154.17197029805
1883,182807.1762285276
1884,199182.94616146866
1885,212695.8199368235
1886,268102.32108638267
1887,208077.7398475194
1888,268400.01221907063
1889,170997.9443030344
1890,106801.62022589362
1891,117060.47633802186
1892,101359.34600967726
1893,138044.12803622315
1894,119126.37097962284
1895,131892.88536134973
1896,124545.99974608992
1897,124325.17761760215
1898,118575.82974247541
1899,150117.96117962207
1900,152855.96168360417
1901,188624.32141600453
1902,155558.28653678022
1903,246339.5634929349
1904,146691.22794194106
1905,195020.76807432986
1906,121623.21698508231
1907,205797.10926171544
1908,110601.15772888529
1909,133539.5177811672
1910,118691.17385088492
1911,231686.80293946082
1912,324663.5703266948
1913,138196.9316069026
1914,51838.602768192824
1915,315087.176766543
1916,42867.83849749878
1917,227777.23884874623
1918,142559.65741245143
1919,164339.13753771514
1920,154379.22091758408
1921,374512.47267921705
1922,322689.2223579738
1923,243306.6907287144
1924,247191.02902922983
1925,193685.5564825363
1926,376801.895217414
1927,128779.37212527466
1928,167067.62749878358
1929,117113.49388207143
1930,134822.853835021
1931,138916.42710379724
1932,130756.83956471231
1933,198949.71416973905
1934,183863.3236151409
1935,174785.1368840623
1936,190666.9678563906
1937,186261.3237788029
1938,168537.61181053892
1939,250961.6629969476
1940,193007.9453372883
1941,169371.022880213
1942,168414.66378401787
